topic,time,cui,cui_name,curated_nameprob,hpo,hpo_name
0,10,C0018798,Congenital Heart Defects,,0.0023397793391381205,HP:0001627,Abnormal heart morphology
0,10,C0149530,Congenital heart block,congenital heart block,0.0023238598699905633,HP:0001627,Abnormal heart morphology
0,10,C0013274,Patent ductus arteriosus,,0.002277884928912923,HP:0001643,Patent ductus arteriosus
0,10,C0011848,Diabetes Insipidus,,0.0022778450070344417,HP:0000873,Diabetes insipidus
0,10,C0677607,Hashimoto Disease,,0.0022244435679716137,HP:0000872,Hashimoto thyroiditis
0,10,C0029882,Otitis Media,,0.0022058207351216596,HP:0000388,Otitis media
0,10,C0149654,Conduct Disorder,oppositional defiant disorder,0.002185180574403198,HP:0010865,Oppositional defiant disorder
0,10,C0039145,Syringomyelia and syringobulbia,syringomyelia and syringobulbia,0.0021790240802059034,HP:0003396,Syringomyelia
0,10,C0009806,Constipation,,0.002133686063907789,HP:0002019,Constipation
0,10,C0021051,Immunologic Deficiency Syndromes,,0.0021304210000332264,HP:0002721,Immunodeficiency
0,10,C0270307,Overanxious disorder of childhood,anxiety of ,0.0021083822354679514,HP:0000739,Anxiety
0,10,C0154446,"Infantile autism, current or active state"," autism, ",0.0020806009900413308,HP:0000717,Autism
0,10,C0007570,Celiac Disease,,0.0020629916714752154,HP:0012538,Gluten intolerance
0,10,C1384666,hearing impairment,,0.002039206804151327,HP:0000365,Hearing impairment
0,10,C0014848,Esophageal Achalasia,,0.002017248672192022,HP:0002571,Achalasia
0,10,C0036440,Idiopathic scoliosis and kyphoscoliosis, scoliosis and kyphoscoliosis,0.002006258967665271,HP:0002650,Scoliosis
0,10,C0155422,"Chronic serous otitis media, simple or unspecified","chronic serous otitis media, simple or ",0.001999438930751859,,
0,10,C0348860,Hypertensive renal disease with renal failure,hypertensive renal disease ,0.0019713326939347397,HP:0012622,Chronic kidney disease
0,10,C0015923,Fetal Alcohol Syndrome,fetal alcohol syndrome,0.001971186949715271,HP:0001197,Abnormality of prenatal development or birth
0,10,C0154154,"Thyrotoxicosis without mention of goiter or other cause, and without mention of thyrotoxic crisis or storm",thyrotoxicosis ,0.0019363652449199149,HP:0000836,Hyperthyroidism
0,10,C0678202,Regional enteritis,regional enteritis,0.0019296875252510228,HP:0002242,Abnormality of the intestine
0,10,C0029512,Other and unspecified noninfectious gastroenteritis and colitis,gastrointestinal inflammation,0.0018856462636653187,HP:0004386,Gastrointestinal inflammation
0,10,C0478080,Other congenital malformations of musculoskeletal system, congenital malformations of musculoskeletal system,0.001855450462581026,,
0,10,C0155336,Esotropia with accommodative compensation,esotropia ,0.0018467389432384436,HP:0000565,Esotropia
0,10,C0431668,Congenital buried penis,congenital buried penis,0.0018225018946555704,HP:0000032,Abnormality of male external genitalia
0,10,C0339951,"Pneumonia, organism unspecified","pneumonia, ",0.0018201241958646817,HP:0002090,Pneumonia
0,10,C0151517,Complete atrioventricular block,,0.0018028418417488415,HP:0001709,Third degree atrioventricular block
0,10,C0154571,Other dysfunctions of sleep stages or arousal from sleep, dysfunctions of sleep stages or arousal from sleep,0.00180268526579486,HP:0002360,Sleep disturbance
0,10,C0348626,Other specified cardiac arrhythmias, specified cardiac arrhythmias,0.0017913710531222422,HP:0011675,Arrhythmia
0,10,C0154635,Other specified delays in development, specified delays in development,0.001770233227072649,HP:0001263,Global developmental delay
0,10,C2349675,Fever and other physiologic disturbances of temperature regulation,fever and  physiologic disturbances of temperature regulation,0.0017645958078263814,HP:0004370,Abnormality of temperature regulation
0,10,C0837691,"Polyarticular juvenile rheumatoid arthritis, chronic or unspecified","polyarticular juvenile rheumatoid arthritis, chronic or ",0.0017365069583486629,HP:0005681,Juvenile rheumatoid arthritis
0,10,C0340629,Aortic aneurysm without mention of rupture NOS,aortic aneurysm ,0.0017189496543753694,HP:0004942,Aortic aneurysm
0,10,C0701168,"Tricuspid valve disorder, non-rheumatic","tricuspid valve disorder, non-rheumatic",0.0017145235012987218,HP:0001627,Abnormal heart morphology
0,10,C2349306,"Chronic leukemia of unspecified cell type, without mention of having achieved remission","chronic leukemia of  cell type, ",0.0017103537480989478,HP:0004812,Pre-B-cell acute lymphoblastic leukemia
0,10,C0027343,"Nails, Ingrown",,0.0017103534370357216,HP:0012710,Ingrown nail
0,10,C1719694,Attention to dressings and sutures,attention to dressings and sutures,0.001710271867836273,HP:0000159,Abnormality of the lip
0,10,C0008698,Chronic maxillary sinusitis,chronic maxillary sinusitis,0.001628957499177963,HP:0430028,Hyperplasia of the maxilla
0,10,C1561640,"Chronic kidney disease, stage 3 (moderate)","chronic kidney disease, stage 3 (moderate)",0.001627797676519275,,
0,10,C0153987,"Benign neoplasm of skin of trunk, excluding scrotum","benign neoplasm of skin of trunk, excluding scrotum",0.00162316830307963,,
0,10,C0154721,"Epilepsy, unspecified, without mention of intractable epilepsy","epilepsy, , ",0.0016006825802161815,HP:0001250,Seizures
0,10,C0154714,"Localization-related (focal) (partial) epilepsy and epileptic syndromes with simple partial seizures, without mention of intractable epilepsy", (focal) () epilepsy and epileptic syndromes ,0.0015896244827997203,,
0,10,C0006118,Brain Neoplasms,,0.0015883894776996949,HP:0030692,Brain neoplasm
0,10,C0153634,Malignant neoplasm of cerebrum (excluding lobes and ventricles),malignant neoplasm of cerebrum (excluding lobes and ventricles),0.0015858703665968012,,
0,10,C0158782,Congenital anomaly of diaphragm,congenital anomaly of diaphragm,0.0015542828391133972,HP:0012252,Abnormal respiratory system morphology
0,10,C0027821,Neurocirculatory Asthenia,neurocirculatory asthenia,0.0015432638898502222,,
0,10,C1321898,Blood in stool,blood in stool,0.0015410885797655998,HP:0012701,Bowel urgency
0,10,C0009324,Ulcerative Colitis,,0.0015410860047942766,HP:0100279,Ulcerative colitis
0,10,C0158698,Congenital malformation of the urinary system,congenital malformation of the urinary system,0.0015311218486928676,HP:0000079,Abnormality of the urinary system
0,10,C0010308,Congenital Hypothyroidism,,0.00149985555889479,HP:0000851,Congenital hypothyroidism
0,10,C0015544,Failure to Thrive,failure to thrive,0.0014882546092639547,HP:0001508,Failure to thrive
0,10,C0728829,Congenital pes cavus,,0.001456213124738593,HP:0001761,Pes cavus
0,10,C0240310,Hypoplasia of the maxilla,,0.0014505218674209434,HP:0000327,Hypoplasia of the maxilla
0,10,C0162301,Calculus in urethra,calculus in urethra,0.0014503866754497926,HP:0000795,Abnormality of the urethra
0,10,C0152169,Renal Colic,renal colic,0.0014503866754497926,,
0,10,C0018799,Heart Diseases,heart diseases,0.0014462808355314087,,
0,10,C0375546,undiagnosed heart murmur,undiagnosed heart murmur,0.0014301748708305771,HP:0030148,Heart murmur
0,10,C0838226,"Pain in a joint, pelvic region and thigh","pain in a joint, pelvic region and thigh",0.0014079119104541,,
0,10,C0155886,"Asthma, unspecified type, without mention of status asthmaticus","asthma,  type, ",0.0014030625131129847,HP:0002099,Asthma
0,10,C0154453,"Unspecified childhood psychosis, current or active state"," psychosis, ",0.0013916736108255654,HP:0000709,Psychosis
0,10,C0036454,Scotoma,,0.0013716646245425853,HP:0000575,Scotoma
0,10,C0011991,Diarrhea,,0.0013701950339316323,HP:0002014,Diarrhea
0,10,C0029579,OTHER LUNG DISEASE NEC in ICD9CM, lung disease,0.001358717878615601,HP:0002088,Abnormality of the lung
0,10,C0432138,Other anomalies of spine, anomalies of spine,0.0013529933325000824,HP:0000925,Abnormality of the vertebral column
0,10,C0332544,Abnormal weight gain,abnormal weight gain,0.0013331550799577725,HP:0004323,Abnormality of body weight
0,10,C0021345,Infectious Mononucleosis,infectious mononucleosis,0.0013293420875907123,HP:0012649,Increased inflammatory response
0,10,C0033770,Prune Belly Syndrome,,0.0013268750029678702,HP:0004392,Prune belly
0,10,C0026654,Moyamoya Disease,moyamoya disease,0.0013262350444313564,HP:0011834,Moyamoya phenomenon
0,10,C0029581,Other disease of nasal cavity and sinuses, disease of nasal cavity and sinuses,0.0013205314629615268,HP:0000366,Abnormality of the nose
0,10,C0869256,Mixed urinary incontinence,mixed urinary incontinence,0.001305594983688087,HP:0000020,Urinary incontinence
0,10,C0740179,Bone marrow replaced by transplant,bone marrow replaced by transplant,0.0012853967187777915,,
0,10,C0029481,Other abnormal blood chemistry, abnormal blood chemistry,0.0012824633537524524,HP:0001939,Abnormality of metabolism/homeostasis
0,10,C0155934,Acute apical periodontitis of pulpal origin,acute apical periodontitis of pulpal origin,0.001281256972110297,,
0,10,C2937300,Congenital hereditary muscular dystrophy,congenital hereditary muscular dystrophy,0.0012812553545464335,HP:0003741,Congenital muscular dystrophy
0,10,C0345205,"Atresia and stenosis of large intestine, rectum and anal canal (disorder)","atresia and stenosis of large intestine, rectum and anal canal (disorder)",0.0012810051859975186,,
0,10,C0152171,Idiopathic pulmonary hypertension, pulmonary hypertension,0.0012703886036481108,HP:0002092,Pulmonary hypertension
0,10,C0014130,Endocrine System Diseases,endocrine system diseases,0.001261029299730841,HP:0000818,Abnormality of the endocrine system
0,10,C0029498,Other and unspecified diseases of the oral soft tissues, and  diseases of the oral soft tissues,0.0012361960286531944,,
0,10,C0021567,"Insect bite, nonvenomous, of other, multiple, and unspecified sites, without mention of infection","insect bite, nonvenomous, of , multiple, and  sites, ",0.0012357380449458189,HP:0003781,Excessive salivation
0,10,C0374996,"Other specified bacterial infections in conditions classified elsewhere and of unspecified site, other gram-negative organisms"," specified bacterial infections in conditions classified elsewhere and of  site,  gram-negative organisms",0.0012355618933504303,HP:0005420,Recurrent gram-negative bacterial infections
0,10,C0030446,Paralytic Ileus,,0.0012354491173674174,HP:0002590,Paralytic ileus
0,10,C0158632,Anomalies of great veins,anomalies of great veins,0.0012353725648166728,HP:0002597,Abnormality of the vasculature
0,10,C0520578,Retractile testis,,0.0012350642823363395,HP:0012646,Retractile testis
0,10,C0410502,Juvenile osteochondritis of the hip and pelvis,juvenile osteochondritis of the hip and pelvis,0.0012328956497499113,,
0,10,C0030252,Palpitations,,0.0011232843064671325,HP:0001962,Palpitations
0,10,C0000737,Abdominal Pain,,0.0011060469895283233,HP:0002027,Abdominal pain
0,10,C0155546,Middle ear conductive hearing loss,middle ear conductive hearing loss,0.001100597992339633,HP:0000405,Conductive hearing impairment
0,10,C0341089,Other functional disorders of intestine, functional disorders of intestine,0.001097606011222969,HP:0002242,Abnormality of the intestine
0,10,C0154634,Mixed development disorder,neurodevelopmental delay,0.0010940144418365458,HP:0012758,Neurodevelopmental delay
0,10,C1411876,Developmental arithmetic disorder,,0.0010849411655333458,HP:0002442,Dyscalculia
0,10,C0260834,Radiotherapy follow-up,radiapy follow-up,0.0010673486666956083,,
0,10,C0010417,Cryptorchidism,,0.0010657973651504058,HP:0000028,Cryptorchidism
0,10,C0478000,Other congenital malformations of aorta, congenital malformations of aorta,0.001050047506182718,HP:0030680,Abnormality of cardiovascular system morphology
0,10,C0010520,Cyanosis,,0.001041986869323229,HP:0000961,Cyanosis
0,10,C0008031,Chest Pain,,0.001040490799482536,HP:0100749,Chest pain
0,10,C1456307,"Bipolar I disorder, most recent episode (or current) unspecified","bipolar disorder,  ",0.0010253113735172795,HP:0007302,Bipolar affective disorder
0,10,C0152189,Stimulus deprivation amblyopia,stimulus deprivation amblyopia,0.0010224132788564952,,
0,10,C0155548,Conductive hearing loss of combined types,conductive hearing loss of combined types,0.0010213016894855468,HP:0000405,Conductive hearing impairment
0,10,C0032763,Postgastrectomy Syndromes,postgastrectomy syndromes,0.001021064090005636,HP:0012718,Morphological abnormality of the gastrointestinal tract
0,10,C1306246,"Localization-related (focal) (partial) epilepsy and epileptic syndromes with complex partial seizures, without mention of intractable epilepsy", (focal) () epilepsy and epileptic syndromes ,0.0010150090103256267,,
0,10,C0375115,"Diabetes mellitus without mention of complication, type II or unspecified type, uncontrolled",diabetes mellitus ,0.0010038153162512725,HP:0000819,Diabetes mellitus
0,11,C0490011,Other convulsions, convulsions,0.0871479348202407,HP:0001250,Seizures
0,11,C0154721,"Epilepsy, unspecified, without mention of intractable epilepsy","epilepsy, , ",0.052679217037650564,HP:0001250,Seizures
0,11,C0154709,"Generalized convulsive epilepsy, without mention of intractable epilepsy","generalized convulsive epilepsy, ",0.03752859979863512,HP:0002197,Generalized seizures
0,11,C1306246,"Localization-related (focal) (partial) epilepsy and epileptic syndromes with complex partial seizures, without mention of intractable epilepsy", (focal) () epilepsy and epileptic syndromes ,0.0299437524695016,,
0,11,C0154635,Other specified delays in development, specified delays in development,0.0187105990044876,HP:0001263,Global developmental delay
0,11,C0154634,Mixed development disorder,neurodevelopmental delay,0.015477061301292408,HP:0012758,Neurodevelopmental delay
0,11,C0017168,Gastroesophageal reflux disease,,0.01300120589945073,HP:0002020,Gastroesophageal reflux
0,11,C0375114,"Diabetes mellitus without mention of complication, type I [juvenile type], not stated as uncontrolled",diabetes mellitus ,0.012373263616222546,HP:0000819,Diabetes mellitus
0,11,C0154710,"Generalized convulsive epilepsy, with intractable epilepsy","generalized convulsive epilepsy, ",0.011250243691004483,HP:0002197,Generalized seizures
0,11,C0003537,Aphasia,,0.010839945573423508,HP:0002381,Aphasia
0,11,C0424605,Developmental delay (disorder),developmental delay (disorder),0.01067502827753046,HP:0001263,Global developmental delay
0,11,C0154713,"Partial epilepsy, with impairment of consciousness, with intractable epilepsy"," epilepsy, ",0.010239448391919526,HP:0001250,Seizures
0,11,C0520679,"Sleep Apnea, Obstructive",,0.010042733423179833,HP:0002870,Obstructive sleep apnea
0,11,C0699815,Feeding difficulties and mismanagement,feeding difficulties and mismanagement,0.008870371411115033,HP:0011968,Feeding difficulties
0,11,C3161331,Unspecified intellectual disabilities, intellectual disabilities,0.008624806368417975,HP:0001249,Intellectual disability
0,11,C0878706,"Lack of normal physiological development, unspecified","lack of normal physiological development, ",0.008509505630516851,HP:0001263,Global developmental delay
0,11,C0154714,"Localization-related (focal) (partial) epilepsy and epileptic syndromes with simple partial seizures, without mention of intractable epilepsy", (focal) () epilepsy and epileptic syndromes ,0.008241215759647322,,
0,11,C2349266,"Acute lymphoid leukemia, without mention of having achieved remission","acute lymphoid leukemia, ",0.008020666352335329,HP:0006721,Acute lymphoblastic leukemia
0,11,C0155886,"Asthma, unspecified type, without mention of status asthmaticus","asthma,  type, ",0.007981660686278523,HP:0002099,Asthma
0,11,C0154697,"Cerebral Palsy, Quadriplegic, Infantile","cerebral palsy, quadriplegic, ",0.007394009369158287,HP:0100021,Cerebral palsy
0,11,C0339951,"Pneumonia, organism unspecified","pneumonia, ",0.006643890376560926,HP:0002090,Pneumonia
0,11,C0392549,Infantile cerebral palsy, cerebral palsy,0.005895481552885356,HP:0100021,Cerebral palsy
0,11,C0029601,Other respiratory abnormalities, respiratory abnormalities,0.005853166161169052,HP:0002086,Abnormality of the respiratory system
0,11,C1456302,Unspecified transient mental disorder in conditions classified elsewhere, transient mental disorder in conditions classified elsewhere,0.005646225995600801,,
0,11,C0154722,"Epilepsy, unspecified, with intractable epilepsy","epilepsy, , ",0.0055139437441588885,HP:0001250,Seizures
0,11,C1456275,disorder of mitochondrial metabolism,disorder of mitochondrial metabolism,0.005501981114525246,HP:0003287,Abnormality of mitochondrial metabolism
0,11,C0549423,Obstructive Hydrocephalus,,0.005449225565697377,HP:0010953,Noncommunicating hydrocephalus
0,11,C0011168,Deglutition Disorders,,0.005273922008632276,HP:0002015,Dysphagia
0,11,C0001540,Adjustment disorder with disturbance of conduct,adjustment disorder ,0.004998033397035697,HP:0000708,Behavioral abnormality
0,11,C0085584,Encephalopathies,,0.004563047670517695,HP:0001298,Encephalopathy
0,11,C0153634,Malignant neoplasm of cerebrum (excluding lobes and ventricles),malignant neoplasm of cerebrum (excluding lobes and ventricles),0.004391315672308302,,
0,11,C0042029,Urinary tract infection,urinary tract infection,0.004229945107320059,HP:0000010,Recurrent urinary tract infections
0,11,C0154720,"Other forms of epilepsy and recurrent seizures, with intractable epilepsy"," forms of epilepsy and recurrent seizures, ",0.004198698177950516,HP:0002197,Generalized seizures
0,11,C0477972,Other specified congenital malformations of brain,phenotypic abnormality of brain,0.004194961689685068,HP:0012443,Abnormality of brain morphology
0,11,C0221539,Transient alteration of awareness,transient alteration of awareness,0.004053222501628315,,
0,11,C0478095,Other specified congenital malformations,phenotypic abnormality,0.003958130614311747,HP:0000118,Phenotypic abnormality
0,11,C0037315,Sleep Apnea Syndromes,,0.003864335398203249,HP:0010535,Sleep apnea
0,11,C0011334,Dental caries,,0.0038206255974218093,HP:0000670,Carious teeth
0,11,C0021776,Intermittent Explosive Disorder,intermittent explosive disorder,0.0037916578694851635,,
0,11,C0009806,Constipation,,0.0037110709035018258,HP:0002019,Constipation
0,11,C0010200,Coughing,,0.0036805864562838063,HP:0012735,Cough
0,11,C0728950,Vomiting alone,vomiting alone,0.003657344803234669,HP:0002013,Vomiting
0,11,C0020256,Congenital Hydrocephalus,congenital hydrocephalus,0.00361349991779894,HP:0000238,Hydrocephalus
0,11,C0154724,Cerebral cyst,cerebral cyst,0.0035816546542193992,HP:0010576,Intracranial cystic lesion
0,11,C0029579,OTHER LUNG DISEASE NEC in ICD9CM, lung disease,0.0035070628944754113,HP:0002088,Abnormality of the lung
0,11,C0015544,Failure to Thrive,failure to thrive,0.0035063889131454326,HP:0001508,Failure to thrive
0,11,C0019570,Hirschsprung's disease and other congenital functional disorders of colon,hirschsprung's disease and  congenital functional disorders of colon,0.0032825245685897263,HP:0002242,Abnormality of the intestine
0,11,C0154707,"Generalized nonconvulsive epilepsy, without mention of intractable epilepsy","generalized nonconvulsive epilepsy, ",0.003275871607882692,HP:0002197,Generalized seizures
0,11,C0375116,"Diabetes mellitus without mention of complication, type I [juvenile type], uncontrolled",diabetes mellitus ,0.003263953843108785,HP:0000819,Diabetes mellitus
0,11,C0011175,Dehydration,,0.0032236382523546134,HP:0001944,Dehydration
0,11,C0029652,Other kyphoscoliosis and scoliosis, kyphoscoliosis and scoliosis,0.0031696748059535356,HP:0002650,Scoliosis
0,11,C1561640,"Chronic kidney disease, stage 3 (moderate)","chronic kidney disease, stage 3 (moderate)",0.0031608227926775844,,
0,11,C0260334,Pneumonitis due to inhalation of food or vomitus,pneumonitis due to inhalation of food or vomitus,0.0031267216265930316,,
0,11,C2349675,Fever and other physiologic disturbances of temperature regulation,fever and  physiologic disturbances of temperature regulation,0.0030142928762115382,HP:0004370,Abnormality of temperature regulation
0,11,C1384666,hearing impairment,,0.0029865947384466428,HP:0000365,Hearing impairment
0,11,C0158619,Congenital insufficiency of mitral valve,insufficiency of mitral valve,0.0028864382216532507,HP:0001653,Mitral regurgitation
0,11,C0004144,Atelectasis,,0.0028769973876540725,HP:0100750,Atelectasis
0,11,C0025958,Microcephaly,microcephaly,0.00276703850017223,HP:0000252,Microcephaly
0,11,C0033845,Pseudotumor Cerebri,pseudotumor cerebri,0.0026824529270651877,,
0,11,C0079157,Reduction deformities of brain,reduction deformities of brain,0.0026544378047509906,HP:0012443,Abnormality of brain morphology
0,11,C0039070,Syncope,,0.002649086927788096,HP:0001279,Syncope
0,11,C0700292,Hypoxemia,,0.002489387447041424,HP:0012418,Hypoxemia
0,11,C0039231,Tachycardia,,0.0024537691829761904,HP:0001649,Tachycardia
0,11,C0019693,HIV Infections,hiv infections,0.002447387021291414,HP:0002719,Recurrent infections
0,11,C0236826,Developmental expressive language disorder,expressive language delay,0.0024127416772883343,HP:0002474,Expressive language delay
0,11,C0546884,Hypovolemia,,0.0023766668226398555,HP:0011106,Hypovolemia
0,11,C0022650,Kidney Calculi,kidney calculi,0.0023146563977377065,HP:0000787,Nephrolithiasis
0,11,C0154453,"Unspecified childhood psychosis, current or active state"," psychosis, ",0.002310629088456968,HP:0000709,Psychosis
0,11,C0001339,Acute pancreatitis,,0.0022634408540212463,HP:0001735,Acute pancreatitis
0,11,C0155829,Enlargement of tonsil or adenoid,enlargement of tonsil or adenoid,0.0022465202697731666,HP:3000033,Abnormality of nasopharyngeal adenoids
0,11,C0025517,Metabolic Diseases,metabolic diseases,0.0022316328309503032,HP:0001939,Abnormality of metabolism/homeostasis
0,11,C0003811,Cardiac Arrhythmia,,0.002214022837515169,HP:0011675,Arrhythmia
0,11,C1955741,Glucocorticoid deficiency,glucocorticoid deficiency,0.0021427506346705623,HP:0000818,Abnormality of the endocrine system
0,11,C0033687,Proteinuria,,0.002119714548776625,HP:0000093,Proteinuria
0,11,C0348719,Other dental caries, dental caries,0.0020351126398393876,HP:0000670,Carious teeth
0,11,C0159099,Nonspecific abnormal electroencephalogram (EEG),nonspecific abnormal electroencephalogram (eeg),0.0020251403226054657,HP:0002353,EEG abnormality
0,11,C1145628,Autonomic nervous system disorders,autonomic nervous system disorders,0.0020162545256478537,HP:0002270,Abnormality of the autonomic nervous system
0,11,C0008370,Cholestasis,,0.0020152948502036127,HP:0001396,Cholestasis
0,11,C0029551,Other conditions of brain, conditions of brain,0.0019843242725090518,HP:0012638,Abnormality of nervous system physiology
0,11,C0878753,Unspecified lack of expected normal physiological development in childhood, lack of expected normal physiological development in ,0.001954827596565874,HP:0001263,Global developmental delay
0,11,C0155540,Ear discharge,ear discharge,0.0019392818851144433,HP:0000598,Abnormality of the ear
0,11,C0024005,Acquired postural lordosis,acquired postural lordosis,0.001910097439616546,HP:0012638,Abnormality of nervous system physiology
0,11,C1112693,"Generalized non-convulsive epilepsy, with intractable epilepsy","generalized non-convulsive epilepsy, ",0.0019033187112327528,HP:0002197,Generalized seizures
0,11,C0029512,Other and unspecified noninfectious gastroenteritis and colitis,gastrointestinal inflammation,0.0018635087337667687,HP:0004386,Gastrointestinal inflammation
0,11,C0014877,Esotropia,,0.0018184981850335165,HP:0000565,Esotropia
0,11,C0157698,Cellulitis and abscess of trunk,cellulitis and abscess of trunk,0.0018153903005923536,HP:0010771,Pilonidal abscess
0,11,C0268701,"Disorder of kidney and ureter, unspecified","disorder of kidney and ureter, ",0.0018151982631501834,,
0,11,C0020295,Hydronephrosis,,0.0017804492974254733,HP:0000126,Hydronephrosis
0,11,C0086543,Cataract,,0.0017764294921822634,HP:0000518,Cataract
0,11,C2349312,"Unspecified leukemia, without mention of having achieved remission"," leukemia, ",0.0017302081281353825,HP:0001909,Leukemia
0,11,C0374996,"Other specified bacterial infections in conditions classified elsewhere and of unspecified site, other gram-negative organisms"," specified bacterial infections in conditions classified elsewhere and of  site,  gram-negative organisms",0.001707625619650031,HP:0005420,Recurrent gram-negative bacterial infections
0,11,C0015310,Exotropia,,0.0016932302246804158,HP:0000577,Exotropia
0,11,C0375487,"Contact dermatitis and other eczema, unspecified cause","contact dermatitis and  eczema,  cause",0.0016740911742342565,HP:0001047,Atopic dermatitis
0,11,C0405580,Adrenal cortical hypofunction,adrenal cortical hypofunction,0.0016215551280232517,HP:0000834,Abnormality of the adrenal glands
0,11,C0154719,"Other forms of epilepsy and recurrent seizures, without mention of intractable epilepsy"," forms of epilepsy and recurrent seizures, ",0.0015769845942228222,HP:0002197,Generalized seizures
0,11,C0027703,"Nephritis and nephropathy, not specified as acute or chronic, with unspecified pathological lesion in kidney","nephritis and nephropathy, not specified as acute or chronic, ",0.001566803983336501,,
0,11,C0001122,Acidosis,,0.0015435651778257745,HP:0001941,Acidosis
0,11,C0036690,Septicemia,,0.0015294018360827832,HP:0100806,Sepsis
0,11,C0023075,Laryngostenosis,,0.0014842921506157132,HP:0001602,Laryngeal stenosis
0,11,C0027092,Myopia,,0.0014826846438993034,HP:0000545,Myopia
0,11,C0154961,Glaucoma associated with ocular disorder,glaucoma associated ,0.0014444612059226277,HP:0000501,Glaucoma
0,11,C0497552,Congenital neurologic anomalies,,0.0014195081934306002,HP:0000707,Abnormality of the nervous system
0,11,C0036440,Idiopathic scoliosis and kyphoscoliosis, scoliosis and kyphoscoliosis,0.0014180116696763637,HP:0002650,Scoliosis
0,11,C0153114,Unspecified viral infection in conditions classified elsewhere and of unspecified site, viral infection in conditions classified elsewhere and of  site,0.00141214043369569,HP:0002719,Recurrent infections
0,11,C0341089,Other functional disorders of intestine, functional disorders of intestine,0.0014090255463211016,HP:0002242,Abnormality of the intestine
0,11,C0155397,Other chronic infective otitis externa, chronic infective otitis externa,0.0014053263144782413,HP:0000389,Chronic otitis media
0,11,C0019081,Hemorrhage of rectum and anus,hemorrhage of rectum and anus,0.0014051622851414887,HP:0002242,Abnormality of the intestine
0,11,C0011991,Diarrhea,,0.0013749611817414184,HP:0002014,Diarrhea
0,11,C0021122,"Disruptive, Impulse Control, and Conduct Disorders","disruptive, impulse control, and oppositional defiant disorders",0.0013714002427239473,,
0,11,C0028754,Obesity,,0.001366373831685845,HP:0001513,Obesity
0,11,C0029456,Osteoporosis,,0.0013285734520922228,HP:0000939,Osteoporosis
0,11,C0001344,Acute pharyngitis,acute pharyngitis,0.0013220238681535296,HP:0012649,Increased inflammatory response
0,11,C0348626,Other specified cardiac arrhythmias, specified cardiac arrhythmias,0.0013012468066715642,HP:0011675,Arrhythmia
0,11,C0154712,"Localization-related (focal) (partial) epilepsy and epileptic syndromes with simple partial seizures, with intractable epilepsy", (focal) () epilepsy and epileptic syndromes ,0.0012914359563436849,,
0,11,C0014848,Esophageal Achalasia,,0.0012812407737911628,HP:0002571,Achalasia
0,11,C0042024,Urinary Incontinence,,0.001276099765376669,HP:0000020,Urinary incontinence
0,11,C0005697,Neurogenic Urinary Bladder,,0.0012621309570241292,HP:0000011,Neurogenic bladder
0,11,C0009681,Anomalous pulmonary artery,,0.0012612733520281209,HP:0004414,Abnormality of the pulmonary artery
0,11,C0340629,Aortic aneurysm without mention of rupture NOS,aortic aneurysm ,0.0012547121397758945,HP:0004942,Aortic aneurysm
0,11,C0375777,Infection with microorganisms resistant to penicillins,infection ,0.001218510337821898,HP:0002719,Recurrent infections
0,11,C0695252,Other malaise and fatigue, malaise and fatigue,0.001177148127513009,,
0,11,C0000737,Abdominal Pain,,0.001170464402025007,HP:0002027,Abdominal pain
0,11,C0302379,"Other pulmonary insufficiency, NEC in ICD9CM"," pulmonary insufficiency,",0.0011674862913770387,HP:0010444,Pulmonary insufficiency
0,11,C0375291,"Cerebral artery occlusion, unspecified with cerebral infarction","cerebral artery occlusion,  ",0.0011595711388749754,HP:0009145,Abnormality of cerebral artery
0,11,C0153876,Acute lymphoid leukemia in remission,acute lymphoid leukemia in remission,0.0011579843164485494,HP:0005531,Biphenotypic acute leukaemia
0,11,C0236816,"Stress Disorders, Traumatic, Acute","stress disorders, traumatic, acute",0.001136444051316267,,
0,11,C1561868,Central sleep apnea in conditions classified elsewhere,central sleep apnea in conditions classified elsewhere,0.0011234928063222334,HP:0010536,Central sleep apnea
0,11,C0264490,Acute respiratory failure,acute respiratory failure,0.0011191968054946437,HP:0002093,Respiratory insufficiency
0,11,C0494574,"Hypertensive renal disease, unspecified, without mention of renal failure","hypertensive renal disease, , ",0.0010850964464630872,HP:0012622,Chronic kidney disease
0,11,C0374990,Methicillin susceptible Staphylococcus aureus in conditions classified elsewhere and of unspecified site,methicillin susceptible staphylococcus aureus in conditions classified elsewhere and of  site,0.0010847274465023487,,
0,11,C1260408,Encephalopathy NEC in ICD10CM,encephalopathy,0.001081578103012194,HP:0001298,Encephalopathy
0,11,C1719717,chronic plaque-induced gingivitis,chronic plaque-induced gingivitis,0.0010812042275699695,HP:0000166,Severe periodontitis
0,11,C0695239,gastrostomy infection,gastrostomy infection,0.0010811928053187712,,
0,11,C0236140,ECG abnormalities non-specific,ecg abnormalities non-specific,0.0010749925833685172,HP:0011675,Arrhythmia
0,11,C0022660,"Kidney Failure, Acute","kidney failure, acute",0.0010511757265982493,HP:0001919,Acute kidney injury
0,11,C0029124,Optic Atrophy,,0.0010208799013938486,HP:0000648,Optic atrophy
0,11,C0003534,Aphakia,aphakia,0.0010074240138221164,HP:0000517,Abnormality of the lens
0,11,C0152416,Congenital web of larynx,congenital web of larynx,0.001006557143178496,HP:0005950,Laryngeal web
